日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-06-02,79.69781236384723,79.90694769439955,81.7969660853837,77.84853356264982,3427685,475015320.7058137,4.139295097272832,-0.7419637006573279,-0.4962464241852387,1.749441976679546
2025-06-03,84.54857812080222,82.95398219479297,83.06227731517468,81.65882000327736,6767078,340558614.8706455,4.454475230835732,2.875304231352871,1.46369926442402,3.663281479054687
2025-06-04,83.62072555860716,83.11867129733595,84.73182122904531,82.54720913636542,4381622,138073993.84298167,2.7893545773388166,3.035251507674774,-0.5287054064577608,2.3987720675654156
2025-06-05,81.6608609107371,82.96193644433191,86.58913559937841,80.50917836761596,1244315,791803073.8397087,1.8556011067974554,-1.7726386657291817,0.2691679339385602,0.7260842172228992
2025-06-06,84.6437861261272,83.5596460410523,85.70051291931982,79.90983482434646,6456375,544332685.764873,1.2972666827878587,1.8045849013438353,0.16083020321189956,2.6706963431246202
2025-06-09,82.17520976434878,83.484958419742,84.19463565516288,82.48180857321819,3700409,683992264.3329462,5.221817003942472,-1.3380510805402945,-0.7732156829813905,3.0611009637616076
2025-06-10,83.91124301427618,83.47997473329373,84.38221697951587,82.00021311021645,6713157,149094733.9938142,7.882473797082112,0.3950005682949502,1.0161202833306433,2.541113502774585
2025-06-11,81.75492845594053,82.69296969217973,86.39304329038106,82.15334588506569,6072873,424289027.4217262,2.06134548008764,-3.5771182028124993,-1.513317656077498,3.036431990478735
2025-06-12,80.88613962797967,82.30453456773121,85.88595821590074,78.64669950435979,1274006,325233693.4479664,5.285378242798623,-1.2879498532146294,0.7055906316823224,4.725282894055564
2025-06-13,84.36251398801896,85.31465811385567,85.39530353749693,83.68747838424925,3511732,564536050.778485,6.914570289187996,0.8317360883942779,0.16351849628132165,4.903853913901803
2025-06-16,86.32443480071197,85.96419898498735,88.30151370335466,82.36967804602786,5361721,106891753.40688759,7.289820583505731,-1.9417641952731293,1.6686911146465433,2.556350866859646
2025-06-17,83.17290168270877,84.1435241012788,87.1651018380352,82.67740047494442,9111197,547304652.7477916,4.288113692147504,0.12106169371155406,-1.7981694229335465,2.154223346929012
2025-06-18,84.76782176959593,84.66101330348695,87.45528064240818,83.66227227665021,5020878,691466624.9698838,4.151379541381136,-2.6207266977779,1.1419114677532396,2.261565631734954
2025-06-19,81.43637821789511,83.05418716264361,83.81821247285284,81.19386600093978,3619688,251324129.76302582,1.6228854569645832,1.1513081139897805,1.8482335786749933,3.390073998638293
2025-06-20,85.29599505027493,85.49995631308275,89.26443709822011,81.97848790107939,9601728,293944574.80656284,4.744396239964384,3.7042998854217615,0.18148012999611662,1.5168463129483765
2025-06-23,84.41316572300249,85.97525744261692,86.49688475901937,81.68938280075966,7841985,197558675.1908045,1.0204612886861806,3.610223619884213,-0.6009544218153953,2.361520101118739
2025-06-24,85.43900021610673,85.74533546413049,86.39011337842346,85.41620878184426,1830821,502035766.5650719,5.082813432058893,-3.35270069218112,0.2004895235293671,4.3481856073125
2025-06-25,88.68728577577764,87.77013318381984,91.11779987233696,87.40419642808375,5033055,218463460.0699881,5.574633655039215,2.4410041236218394,0.334906912251534,4.697900370035783
2025-06-26,90.42866278138537,89.64746034458145,92.03499536588689,85.47184072601847,7404459,750053406.4650096,6.1727378100906245,-4.273160182865667,1.5467363468482604,1.1672839344623278
2025-06-27,88.36873615244602,89.79289437280444,90.9604373736903,89.07011836540471,3780885,849548083.2755055,6.368207594809123,-4.828251588497558,-1.7178615674841615,1.5235313877530503
2025-06-30,86.08297015893207,86.15059433109512,90.11862420686114,84.22272367658455,2144383,327186517.77678365,7.979145992181949,4.5958822564264565,0.45191898255532914,3.243078248638558
2025-07-01,84.48242873231864,85.9787618506969,89.35651058030406,85.45738437143162,6007834,99911706.18736418,1.6994220692608248,3.5274985119228397,-1.3447260820425528,3.4939850501159957
2025-07-02,88.90290513005542,88.17367556252837,89.74629888530485,88.1321402104869,6063184,397395052.4659417,7.013389216782741,-2.069274513126127,0.3891099884288929,3.836483782356601
2025-07-03,90.33551485510417,90.49786099980594,91.1979715763804,89.52643879910671,6961496,310179608.61961484,4.744303118780325,-0.21045006503360053,0.9380074256600777,0.5900128333593628
2025-07-04,90.05483689949081,88.60156430253613,89.9036753443196,84.3712111984451,1416954,282399057.088959,2.8833038923748147,-1.28619153473708,-0.9529182699145293,1.3489768274295284
2025-07-07,87.2126383459124,88.2241099461206,90.20401324657115,87.70357768214303,9916926,776823433.8482357,5.620247843122674,3.4041838294607984,-0.6827737559671134,3.5000165036075366
2025-07-08,91.35194256085138,90.21265297441589,92.94794131919458,89.4256795609295,6436836,246076120.74851534,3.097297599724623,-2.2017367787367093,1.9363819311441106,1.7432928892162678
2025-07-09,87.91898670993363,87.4607747180995,90.14250934089733,83.77372049707164,4456699,739498517.3180243,4.944705797583487,-2.579762480411217,-1.9816385214165613,4.082049814736053
2025-07-10,87.77365328701347,86.41949308364687,90.0466607700743,83.05393489031981,4700868,382005097.6082431,4.136593557335916,-3.109790814706277,-1.3262169333514664,1.2969918462130743
2025-07-11,89.32346773874458,88.66171885670404,90.7919880116082,88.45628423416738,9089200,330453397.5555119,3.688258099163247,1.6939667568403483,-0.6274780089920982,3.5430184573506405
2025-07-14,90.46431259611812,90.10439642911223,94.28441200887497,87.85156342629676,6681065,95096990.9308529,5.2547127896238,1.1436115133465456,-1.1104264441615883,0.7387468534436838
2025-07-15,83.9035547749221,85.35400803464859,89.14447942457026,84.4109966220512,5105717,443185237.64445853,5.334233364655179,0.5678903672042379,-1.745091779912742,3.3574348450373916
2025-07-16,82.33571868823456,82.7325614586222,84.37763023742994,79.95757182067379,7000774,270078957.69556594,4.124896070002887,-4.315652689663272,-1.2760857400518733,3.5758351040919285
2025-07-17,85.45056312105133,83.81173089986342,87.94044423135098,81.44679996208244,4924337,837133107.8426771,3.1598041804378907,-0.42463308090037444,-1.0852876430792717,3.320024608182955
2025-07-18,82.60123817875957,82.61033183800501,83.44936922083492,82.16511603336086,3050671,292235783.6939113,5.187304319292403,0.30325240529645914,1.116771408832801,1.8297930213631233
2025-07-21,82.47344942052118,81.03510756735577,82.25163219778939,79.93108773062555,8162680,528313488.9971527,6.750997190837767,2.1243853066790894,1.023153486944918,1.643827387480599
