日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-06-02,92.9283864514027,94.63092346304262,96.33956045766747,90.7366526148467,4484009,610613604.1191596,3.112991203171552,2.1408293690941935,1.407286858640178,1.2569657684117224
2025-06-03,96.18864644966764,95.38812079200747,96.69225145227303,95.16584203760317,8001881,531554404.8026557,3.377305437326195,4.954349353963625,-0.6099406167750918,4.105640168550272
2025-06-04,92.08166568202992,92.16583452691894,95.46281133532555,88.3140648375102,9329940,783147473.8454164,6.1055197293407,3.1306031665706886,0.3324108095246898,4.195760393646503
2025-06-05,91.73704155280065,91.867872321742,95.34075158058221,89.13539720050112,3904554,331780729.0220989,1.9328842495039051,2.8487533351149583,1.8275725303849697,0.6793097692693141
2025-06-06,95.33923931841315,95.27676674101403,98.1579314216621,91.648426225013,9451575,710851000.638632,1.9346249780388303,1.6285387151199373,-1.7844768115168934,1.4798003865281326
2025-06-09,95.8374117332786,94.3731763469209,97.0356562402036,93.70457904488374,3305627,368558113.66339153,4.66290002171549,-4.060755937930218,-1.7748160351696125,4.411210556116339
2025-06-10,94.8105193694037,93.66078912438876,97.04393918775436,89.15017437977578,5042376,415892398.2966162,6.365660268638459,4.522256865854338,1.3469581229766874,1.131927941090313
2025-06-11,91.96308287358893,93.1035239566349,96.23557119086506,92.1662229546022,2194272,325859075.2248837,2.4289776356491144,1.1377568585260143,0.7199300803227984,2.617795957853274
2025-06-12,93.94519285700143,92.16697695057485,92.74053254474585,88.18391944691565,9558488,659226698.9803873,2.789789825656027,4.933645487197012,-0.1759490725141406,0.9385524100189042
2025-06-13,92.37116207049594,91.9255444967815,95.28866011763762,91.76346168704687,7042862,204489292.9885354,2.9615499681174318,-3.9694809142697087,-0.19650823009318152,3.144682793820386
2025-06-16,94.4846964106243,95.943490945722,97.27031874202564,93.66579120756873,9660595,783228643.895472,7.2156796231365785,3.7286988842782556,0.4031930761555502,1.9690274422419063
